Fecha,Temperatura
2015-07-04,14.122852099302994
2015-07-05,15.825868214526256
2015-07-06,15.172610456812459
2015-07-07,13.90897467651426
2015-07-08,12.189822492646247
2015-07-09,10.682823776102463
2015-07-10,12.648978126667213
2015-07-11,15.08472745926178
2015-07-12,13.630521631004786
2015-07-13,10.54179354464026
2015-07-14,13.211152697304405
2015-07-15,13.467578057151552
2015-07-16,10.76206332278838
2015-07-17,12.670795284610982
2015-07-18,12.31411068489984
2015-07-19,9.746931211603853
2015-07-20,12.5845043113383
2015-07-21,12.827484230491166
2015-07-22,13.70997935964322
2015-07-23,13.49046679677213
2015-07-24,8.467581612046171
2015-07-25,9.18844715360509
2015-07-26,11.936510946261109
2015-07-27,11.777568502128878
2015-07-28,11.624907529107144
2015-07-29,18.14639604622485
2015-07-30,11.430185944647695
2015-07-31,12.408404209274297
2015-08-01,11.895585392528652
2015-08-02,11.14215859245307
2015-08-03,9.062161029099977
2015-08-04,11.065534055580029
2015-08-05,7.858456946823095
2015-08-06,8.788640107476738
2015-08-07,8.15142038141706
2015-08-08,9.14750764652342
2015-08-09,13.476471133713739
2015-08-10,4.97784146885816
2015-08-11,9.951973248383393
2015-08-12,5.223004685529846
2015-08-13,7.375497626285801
2015-08-14,10.37016709916457
2015-08-15,8.195747769321153
2015-08-16,5.788674343069612
2015-08-17,6.392623444720448
2015-08-18,9.063619957004475
2015-08-19,6.127046628079768
2015-08-20,7.906248903843866
2015-08-21,7.452257551902198
2015-08-22,5.947958891117959
2015-08-23,11.431389627863506
2015-08-24,8.306009406809867
2015-08-25,2.8849153634753373
2015-08-26,7.207528115079697
2015-08-27,5.41288508322413
2015-08-28,8.345611875406084
2015-08-29,4.962467949603965
2015-08-30,6.227305419567934
2015-08-31,7.3785532774617995
2015-09-01,8.014447201247028
2015-09-02,3.799285146153093
2015-09-03,5.450424302023175
2015-09-04,5.091716470329001
2015-09-05,4.6597835116057365
2015-09-06,9.424862179620035
2015-09-07,6.634127161327979
2015-09-08,3.2353248693989767
2015-09-09,7.5284845837297585
2015-09-10,9.875498931070952
2015-09-11,7.6373190871980885
2015-09-12,2.4776442679702564
2015-09-13,4.494721887963042
2015-09-14,7.94664412850028
2015-09-15,3.949955583120952
2015-09-16,6.208261026051813
2015-09-17,6.82808614056806
2015-09-18,3.3860335505201515
2015-09-19,5.0848123714215
2015-09-20,-1.3118001999379674
2015-09-21,3.0917432176931174
2015-09-22,4.608087794890276
2015-09-23,2.593292996135757
2015-09-24,8.33225411518913
2015-09-25,2.1886641330717604
2015-09-26,4.153322009064332
2015-09-27,5.28230954591826
2015-09-28,7.8937494222818945
2015-09-29,2.1328128907675454
2015-09-30,7.327160917762539
2015-10-01,5.020558724677272
2015-10-02,3.0392976781051884
2015-10-03,5.931706836129705
2015-10-04,5.413765179591296
2015-10-05,3.8263165146008555
2015-10-06,5.180414208508248
2015-10-07,4.287193737336963
2015-10-08,5.304812596323174
2015-10-09,6.424936398168562
2015-10-10,8.298539208350842
2015-10-11,2.679630834825379
2015-10-12,9.453002046596438
2015-10-13,1.3173409858984262
2015-10-14,4.955425258204626
2015-10-15,6.4759951944540814
2015-10-16,5.904584358921515
2015-10-17,4.143303121635805
2015-10-18,5.02140723336639
2015-10-19,4.503432967730796
2015-10-20,4.365306611840148
2015-10-21,7.3006436146230955
2015-10-22,6.375658683700843
2015-10-23,4.338763973686726
2015-10-24,7.589486873700157
2015-10-25,6.473319159899883
2015-10-26,7.555586109651561
2015-10-27,7.2629489873247906
2015-10-28,4.422196513560369
2015-10-29,5.038962820172426
2015-10-30,7.735670158804091
2015-10-31,7.546176983570959
2015-11-01,6.3705572293136745
2015-11-02,6.736483851342286
2015-11-03,9.149145735232068
2015-11-04,5.505150958670261
2015-11-05,7.87942922931593
2015-11-06,6.480224105058601
2015-11-07,6.55102671179879
2015-11-08,9.288097136406606
2015-11-09,8.847874187268298
2015-11-10,8.932871003161894
2015-11-11,10.027899529523031
2015-11-12,7.5722868062999655
2015-11-13,9.00973571295007
2015-11-14,7.143026103853964
2015-11-15,8.531766482159133
2015-11-16,7.745130620748159
2015-11-17,8.323464257748762
2015-11-18,9.44587786254437
2015-11-19,6.747212451110267
2015-11-20,12.698478941021104
2015-11-21,6.633642228098822
2015-11-22,6.351155290015856
2015-11-23,11.231453045848873
2015-11-24,10.636058518318233
2015-11-25,10.440236899566298
2015-11-26,10.589673455617376
2015-11-27,9.451153322629969
2015-11-28,7.825439541645347
2015-11-29,9.917453042731951
2015-11-30,8.558967138454737
2015-12-01,12.012483965235727
2015-12-02,9.91854683583784
2015-12-03,8.713502897386466
2015-12-04,9.874934899289908
2015-12-05,11.498106983046933
2015-12-06,9.70061486826888
2015-12-07,9.3406793168074
2015-12-08,11.63074036054775
2015-12-09,11.792687713310713
2015-12-10,10.449352427494018
2015-12-11,10.682694392822219
2015-12-12,12.25140325779162
2015-12-13,9.054619070442458
2015-12-14,9.300248122440792
2015-12-15,10.843529982154076
2015-12-16,12.019572745414425
2015-12-17,13.235087471136508
2015-12-18,15.731497303857436
2015-12-19,14.664274247717847
2015-12-20,12.797855841640706
2015-12-21,13.249036142379845
2015-12-22,11.451853064081572
2015-12-23,13.590186006882567
2015-12-24,13.220602273166197
2015-12-25,14.614420146201825
2015-12-26,12.485890125520887
2015-12-27,15.350668760459138
2015-12-28,17.54928115377261
2015-12-29,14.438263586858827
2015-12-30,15.63128988263953
2015-12-31,16.38028798342223
2016-01-01,14.369692617786674
2016-01-02,15.792401079848291
2016-01-03,15.541381473796127
2016-01-04,15.883376465120863
2016-01-05,14.313628419663532
2016-01-06,16.080037322992233
2016-01-07,17.198077031484427
2016-01-08,19.27507493672273
2016-01-09,18.461629858813225
2016-01-10,21.019296356837888
2016-01-11,15.347571972656343
2016-01-12,18.79568627212755
2016-01-13,17.585899141518357
2016-01-14,21.766333526494847
2016-01-15,15.936936380451566
2016-01-16,16.040137890979505
2016-01-17,16.686039037918047
2016-01-18,13.801420797943278
2016-01-19,17.161186573562123
2016-01-20,16.856963672833736
2016-01-21,18.83754879471613
2016-01-22,19.380757380461052
2016-01-23,22.608975740867844
2016-01-24,20.915727568431834
2016-01-25,18.018128714798365
2016-01-26,17.5309265828076
2016-01-27,20.466131760417117
2016-01-28,16.995036294987223
2016-01-29,23.450255932866593
2016-01-30,22.296635743042344
2016-01-31,19.148358134311636
2016-02-01,16.807887015473746
2016-02-02,23.087796463713822
2016-02-03,20.29527344117096
2016-02-04,23.1426501868581
2016-02-05,17.619147416949275
2016-02-06,19.748516823700086
2016-02-07,21.09525610058763
2016-02-08,21.314428671938156
2016-02-09,20.454192065943285
2016-02-10,22.731995475044812
2016-02-11,19.48110532365759
2016-02-12,21.459677218286867
2016-02-13,22.111118935660468
2016-02-14,23.02346093863397
2016-02-15,23.539795978995524
2016-02-16,19.987156199283387
2016-02-17,19.28594188816861
2016-02-18,25.025074520762573
2016-02-19,23.24768610874481
2016-02-20,21.19717519572627
2016-02-21,25.905262461752802
2016-02-22,23.14080583615349
2016-02-23,25.37220524987442
2016-02-24,23.25042755289383
2016-02-25,27.336261382788116
2016-02-26,26.82238794854449
2016-02-27,22.908255759386638
2016-02-28,25.441312817183988
2016-02-29,24.878391481928325
2016-03-01,26.411826662360664
2016-03-02,21.82907013028222
2016-03-03,25.212778019430516
2016-03-04,26.036662438294663
2016-03-05,20.478829723676206
2016-03-06,21.703621102694807
2016-03-07,20.062815526333136
2016-03-08,23.67089920827723
2016-03-09,25.71050134738389
2016-03-10,27.34308639242131
2016-03-11,24.546750140258506
2016-03-12,27.713194965414008
2016-03-13,21.750362246521753
2016-03-14,21.15558338720875
2016-03-15,24.50020244092977
2016-03-16,25.425530274427164
2016-03-17,24.635249722326886
2016-03-18,20.606120351644456
2016-03-19,24.600243336030992
2016-03-20,22.20412570170639
2016-03-21,26.184083265181
2016-03-22,25.606690916133555
2016-03-23,23.01956537821882
2016-03-24,23.894488259505934
2016-03-25,22.823752025161614
2016-03-26,24.833831766925446
2016-03-27,26.883534372084032
2016-03-28,23.012902118884558
2016-03-29,26.000593143432525
2016-03-30,23.937169783054028
2016-03-31,23.414161732837215
2016-04-01,24.785105866638265
2016-04-02,22.924978162034826
2016-04-03,23.88149854515597
2016-04-04,22.583415823476223
2016-04-05,28.896039283374478
2016-04-06,25.021580214950433
2016-04-07,23.53311747668897
2016-04-08,25.33910046140299
2016-04-09,24.662119802941746
2016-04-10,24.417542300571856
2016-04-11,26.057598919886672
2016-04-12,26.31115233654951
2016-04-13,23.699103211102628
2016-04-14,23.569545485001257
2016-04-15,24.129274435937354
2016-04-16,20.03086315617032
2016-04-17,21.556796045475863
2016-04-18,27.27055850119351
2016-04-19,27.773551227124287
2016-04-20,23.92953935479145
2016-04-21,25.521927389065848
2016-04-22,24.929739619466865
2016-04-23,30.400668838841412
2016-04-24,26.41498608346309
2016-04-25,23.850211117980628
2016-04-26,22.12247714204599
2016-04-27,20.745500266833943
2016-04-28,24.287500498029377
2016-04-29,22.28742054916675
2016-04-30,20.872555767897868
2016-05-01,22.33827551201406
2016-05-02,21.38012569026948
2016-05-03,26.82677384367576
2016-05-04,25.12253430808527
2016-05-05,23.247596704605858
2016-05-06,26.125268792239215
2016-05-07,23.21953607850468
2016-05-08,21.23926023516963
2016-05-09,25.90274670532646
2016-05-10,23.826660501039726
2016-05-11,20.564393819252516
2016-05-12,22.14599091915287
2016-05-13,20.660983601716445
2016-05-14,19.5299760789362
2016-05-15,24.029124231822905
2016-05-16,25.87466938201204
2016-05-17,19.135677121231492
2016-05-18,22.9336725681513
2016-05-19,20.379353503891682
2016-05-20,20.577312804561462
2016-05-21,20.235759283887898
2016-05-22,19.55964660659871
2016-05-23,21.24988925552293
2016-05-24,19.35434039942715
2016-05-25,21.41876617448441
2016-05-26,20.637246460144972
2016-05-27,20.117996530368945
2016-05-28,18.637277061323314
2016-05-29,19.153757820482667
2016-05-30,21.67140636181004
2016-05-31,21.01425250970652
2016-06-01,17.907616581489798
2016-06-02,19.91025968759709
2016-06-03,21.061841181828164
2016-06-04,16.066377281262206
2016-06-05,20.336723784455412
2016-06-06,17.76831207026452
2016-06-07,20.077100103750986
2016-06-08,17.250561338954615
2016-06-09,15.007373105968636
2016-06-10,15.20103825094101
2016-06-11,18.390254715568066
2016-06-12,18.650515412801234
2016-06-13,16.15849494252609
2016-06-14,19.079491669546908
2016-06-15,14.31361480274215
2016-06-16,17.33806220751472
2016-06-17,14.88102430278121
2016-06-18,15.831536938793644
2016-06-19,17.061526240568593
2016-06-20,15.076839126687718
2016-06-21,15.858959040925521
2016-06-22,18.47057758762763
2016-06-23,15.133698035479515
2016-06-24,17.787974295347233
2016-06-25,13.685953788856756
2016-06-26,16.833473148165194
2016-06-27,18.48527001497373
2016-06-28,10.486933329790727
2016-06-29,13.664393891330377
2016-06-30,16.240214223247968
2016-07-01,14.507839259027135
2016-07-02,15.484107344471294
2016-07-03,13.361807296523056
2016-07-04,14.571046801287872
2016-07-05,13.914780736881209
2016-07-06,16.39019662514762
2016-07-07,14.392251615385483
2016-07-08,14.387723549624598
2016-07-09,12.71825409855632
2016-07-10,12.396717422469848
2016-07-11,12.337217767105138
2016-07-12,13.822175386820831
2016-07-13,12.022821883961516
2016-07-14,13.276493011486705
2016-07-15,16.680579792481524
2016-07-16,14.105594479583312
2016-07-17,11.545646183672156
2016-07-18,14.435299651592988
2016-07-19,11.05277884459863
2016-07-20,7.6296661073989895
2016-07-21,9.527704251457859
2016-07-22,7.641278850650614
2016-07-23,10.519893379877734
2016-07-24,11.100933991814438
2016-07-25,14.259315036394355
2016-07-26,11.403851347832784
2016-07-27,10.15661109887732
2016-07-28,12.099744227282388
2016-07-29,5.86613430524559
2016-07-30,10.60850204513023
2016-07-31,11.52931225331618
2016-08-01,6.882203598281791
2016-08-02,11.980207604794527
2016-08-03,10.224588429582322
2016-08-04,8.573531548096636
2016-08-05,10.527841053169325
2016-08-06,13.663533192684058
2016-08-07,9.347491877867766
2016-08-08,9.343595172967394
2016-08-09,7.793650054961168
2016-08-10,6.879764128704783
2016-08-11,10.10910806099764
2016-08-12,6.6071937060469335
2016-08-13,8.335398379668623
2016-08-14,7.111872837599994
2016-08-15,8.902123550421008
2016-08-16,8.490555073814281
2016-08-17,9.77950434765092
2016-08-18,6.567747093804547
2016-08-19,6.933581854093173
2016-08-20,5.403586440529955
2016-08-21,6.3625730661773705
2016-08-22,7.898102435302558
2016-08-23,8.552148595464548
2016-08-24,5.090869888435301
2016-08-25,8.573831325752161
2016-08-26,9.447733730370807
2016-08-27,7.467615012261037
2016-08-28,10.301101051585498
2016-08-29,4.909199904294586
2016-08-30,3.879269312878051
2016-08-31,2.7254963150982277
2016-09-01,9.191966583243012
2016-09-02,7.4281580864131875
2016-09-03,5.930437750830003
2016-09-04,6.5263792293928
2016-09-05,3.6429756044610877
2016-09-06,10.71566769863972
2016-09-07,6.015535142019522
2016-09-08,5.911550278829992
2016-09-09,7.08271978484307
2016-09-10,6.534407029569221
2016-09-11,5.964152248436546
2016-09-12,3.8822411228049214
2016-09-13,6.355758544399026
2016-09-14,9.129343507308581
2016-09-15,8.011462262069312
2016-09-16,8.46519128698818
2016-09-17,4.217463140813947
2016-09-18,3.224653443027938
2016-09-19,4.919160640000881
2016-09-20,5.251968324939086
2016-09-21,7.301607134618493
2016-09-22,1.7039301006358172
2016-09-23,8.126532146247087
2016-09-24,4.732931091835047
2016-09-25,4.179648842563459
2016-09-26,2.996619640825742
2016-09-27,1.7014895004181243
2016-09-28,6.650878361050253
2016-09-29,5.1474693478294276
2016-09-30,2.4201708031559903
2016-10-01,2.412157436073858
2016-10-02,4.335930489022907
2016-10-03,8.353688839023143
2016-10-04,4.507567566191235
2016-10-05,2.034524132291998
2016-10-06,4.566334802888595
2016-10-07,4.532330766325337
2016-10-08,-0.29309823675667435
2016-10-09,5.017915843024514
2016-10-10,4.6933927720617215
2016-10-11,6.5793480269107425
2016-10-12,8.91942877483412
2016-10-13,7.512125507371307
2016-10-14,4.761583400375267
2016-10-15,3.129548805968109
2016-10-16,10.535421767776713
2016-10-17,5.556088602109917
2016-10-18,5.5172934208743545
2016-10-19,5.495785951508564
2016-10-20,5.997608942116757
2016-10-21,5.372906887922864
2016-10-22,4.577259150447562
2016-10-23,4.696569240352871
2016-10-24,5.793213577714667
2016-10-25,4.843012329706111
2016-10-26,4.577999738123237
2016-10-27,6.293046990788307
2016-10-28,5.649370465724654
2016-10-29,9.249068925722945
2016-10-30,1.0234968359180048
2016-10-31,8.595374121086895
2016-11-01,8.99399946971998
2016-11-02,2.4470354788389184
2016-11-03,6.002918548181223
2016-11-04,6.042352734984272
2016-11-05,4.069586020490746
2016-11-06,5.4307557430714795
2016-11-07,4.869391741500567
2016-11-08,10.701582376139484
2016-11-09,9.17720851745554
2016-11-10,9.96005210520269
2016-11-11,8.973623251120918
2016-11-12,5.3877262279256835
2016-11-13,6.714519084481329
2016-11-14,8.862182899638086
2016-11-15,5.561161111699637
2016-11-16,9.555469188108102
2016-11-17,7.774913015354272
2016-11-18,7.634012202478017
2016-11-19,9.935624326057166
2016-11-20,9.534203614070305
2016-11-21,8.057600183953161
2016-11-22,11.233890905577233
2016-11-23,6.890606475192567
2016-11-24,10.423868479350515
2016-11-25,10.519184953025583
2016-11-26,8.856553989695817
2016-11-27,10.272214329101246
2016-11-28,7.263616773573892
2016-11-29,11.76134459989276
2016-11-30,9.692440225514247
2016-12-01,9.167215557804038
2016-12-02,12.462515742645268
2016-12-03,9.109019201510376
2016-12-04,7.855321481768565
2016-12-05,7.714805626829023
2016-12-06,12.197140010631543
2016-12-07,8.58250723257136
2016-12-08,14.812342935061997
2016-12-09,7.299379962468834
2016-12-10,15.01768374063894
2016-12-11,12.209338317481587
2016-12-12,11.757361529696322
2016-12-13,11.025337497576002
2016-12-14,13.07869065336309
2016-12-15,12.371197643988422
2016-12-16,14.819876103973542
2016-12-17,13.00924016728241
2016-12-18,13.249558524237562
2016-12-19,12.390508477139848
2016-12-20,13.173177310743087
2016-12-21,14.072515331141307
2016-12-22,10.206875493554096
2016-12-23,11.101548706795047
2016-12-24,15.455511213571075
2016-12-25,14.482082888881417
2016-12-26,13.944009059271435
2016-12-27,14.520671193898243
2016-12-28,15.350947294495885
2016-12-29,13.748347077822924
2016-12-30,13.443390549195382
2016-12-31,15.563824071753704
2017-01-01,13.215388006328283
2017-01-02,16.1607216276564
2017-01-03,12.111029463756857
2017-01-04,17.746335542674487
2017-01-05,16.804842952200552
2017-01-06,16.5430764431021
2017-01-07,18.167462416884554
2017-01-08,19.703736610057803
2017-01-09,18.571828336679072
2017-01-10,13.031182979151485
2017-01-11,14.32311316496104
2017-01-12,15.801407843294836
2017-01-13,17.27139723046332
2017-01-14,18.42204570099775
2017-01-15,16.102045324854938
2017-01-16,18.09311510429521
2017-01-17,16.374058464099445
2017-01-18,16.826176640578996
2017-01-19,15.399374423227199
2017-01-20,16.528762503719324
2017-01-21,15.833392010531048
2017-01-22,16.745498922952066
2017-01-23,20.963917655651752
2017-01-24,17.116082114395844
2017-01-25,24.43670015579795
2017-01-26,20.31439172726609
2017-01-27,19.851965664793852
2017-01-28,17.91878714866608
2017-01-29,21.187958159975867
2017-01-30,18.786479849124223
2017-01-31,20.330729067811767
2017-02-01,25.35432515019309
2017-02-02,20.187931915933696
2017-02-03,22.822899784247547
2017-02-04,19.260664712659402
2017-02-05,20.738025753544083
2017-02-06,24.48886814087865
2017-02-07,19.830834585575726
2017-02-08,24.84536460040253
2017-02-09,22.769826879812722
2017-02-10,20.361362058561276
2017-02-11,22.881161660533824
2017-02-12,23.689545087582914
2017-02-13,23.11414759667106
2017-02-14,18.85413383073556
2017-02-15,20.66229187116801
2017-02-16,21.741403111856116
2017-02-17,22.20530337143976
2017-02-18,23.71106507206691
2017-02-19,22.938460086652135
2017-02-20,20.023459551419176
2017-02-21,23.563354212719684
2017-02-22,24.130628058135418
2017-02-23,24.133191777608843
2017-02-24,25.276952041182852
2017-02-25,24.88260984212195
2017-02-26,24.230066422114955
2017-02-27,23.26585263342749
2017-02-28,20.176249048243296
2017-03-01,24.4468760210232
2017-03-02,24.08993892162219
2017-03-03,24.302074725833176
2017-03-04,21.287177947793015
2017-03-05,21.75770038377896
2017-03-06,26.10261440318824
2017-03-07,23.991027820313047
2017-03-08,25.504281276598586
2017-03-09,24.266349629427268
2017-03-10,24.334929114783456
2017-03-11,26.214939900181246
2017-03-12,23.36647112298421
2017-03-13,24.648205428153393
2017-03-14,23.586014585541452
2017-03-15,23.693355811054428
2017-03-16,23.992953591785728
2017-03-17,25.101666919815976
2017-03-18,23.743141975188117
2017-03-19,27.252516802871252
2017-03-20,22.989268810617563
2017-03-21,24.439321414393376
2017-03-22,23.965276050972573
2017-03-23,27.767450192647324
2017-03-24,25.29243450389668
2017-03-25,26.98591117311659
2017-03-26,21.971058322865574
2017-03-27,25.493290493210306
2017-03-28,26.75251132232843
2017-03-29,25.148922190106493
2017-03-30,27.123460862527537
2017-03-31,23.963108119598164
2017-04-01,27.818602277733063
2017-04-02,29.59696283378588
2017-04-03,24.269785685994258
2017-04-04,24.09779211304879
2017-04-05,27.885940562889324
2017-04-06,28.125733309003124
2017-04-07,23.90533305670044
2017-04-08,24.09219485848243
2017-04-09,24.34757142221353
2017-04-10,22.19787488025485
2017-04-11,23.022177606669906
2017-04-12,22.820983986295687
2017-04-13,23.260541786246645
2017-04-14,24.69073573155012
2017-04-15,25.189611431363655
2017-04-16,27.780378815868797
2017-04-17,22.637997404163908
2017-04-18,26.555822966826135
2017-04-19,24.10883227785344
2017-04-20,24.384688380816854
2017-04-21,25.777250418237415
2017-04-22,22.123369419829718
2017-04-23,25.072058802747893
2017-04-24,24.575811638357045
2017-04-25,25.160738788610235
2017-04-26,24.684383588757797
2017-04-27,28.944158303068633
2017-04-28,22.682912938846453
2017-04-29,22.818579316291295
2017-04-30,22.553840986885827
2017-05-01,22.606108948772707
2017-05-02,22.35664702588608
2017-05-03,25.921254759713374
2017-05-04,26.293499069510343
2017-05-05,22.217762206687418
2017-05-06,21.598830841030637
2017-05-07,24.10821162723197
2017-05-08,21.960353374647504
2017-05-09,24.22769227333718
2017-05-10,23.262344592489747
2017-05-11,19.717352183675942
2017-05-12,25.733896530565552
2017-05-13,26.118423621511127
2017-05-14,21.18664272751719
2017-05-15,21.520172420992907
2017-05-16,22.74849991820943
2017-05-17,22.72474968104583
2017-05-18,23.249900814215437
2017-05-19,25.82814317230286
2017-05-20,21.326744187147238
2017-05-21,19.954969083013946
2017-05-22,18.661908676336584
2017-05-23,19.825768066074506
2017-05-24,21.08659205388568
2017-05-25,24.6053563592848
2017-05-26,19.84262992485239
2017-05-27,21.185298582321042
2017-05-28,20.56304683195626
2017-05-29,22.829190932302676
2017-05-30,25.361165333366575
2017-05-31,19.098886364317885
2017-06-01,19.033539249421313
2017-06-02,21.951048825225044
2017-06-03,21.075378055991262
2017-06-04,23.252481586556655
2017-06-05,20.57304421415688
2017-06-06,18.53141921812142
2017-06-07,20.27486924954083
2017-06-08,21.153309927730483
2017-06-09,20.41804401443438
2017-06-10,19.63168536951227
2017-06-11,20.589472505885645
2017-06-12,20.63267600313665
2017-06-13,20.895388391433322
2017-06-14,19.264547967914194
2017-06-15,17.46807059135845
2017-06-16,17.930082300146715
2017-06-17,19.88323973782607
2017-06-18,15.66918536033165
2017-06-19,17.872555772143766
2017-06-20,16.180051273281045
2017-06-21,16.855155503125257
2017-06-22,19.184973854599768
2017-06-23,16.84019010523856
2017-06-24,16.380354870838108
2017-06-25,13.396877789257113
2017-06-26,17.437874630226432
2017-06-27,17.06483315461678
2017-06-28,19.92864222026885
2017-06-29,14.814665860139304
2017-06-30,15.696485057599208
2017-07-01,15.584837336308398
2017-07-02,18.068836590640068
2017-07-03,14.551224532954771
2017-07-04,15.127820721495375
2017-07-05,15.61366024577515
2017-07-06,14.599353453978084
2017-07-07,13.16176527272695
2017-07-08,14.271589914579671
2017-07-09,15.859781725193738
2017-07-10,11.488977431979135
2017-07-11,13.637869218908587
2017-07-12,11.802092512866032
2017-07-13,15.423364359913922
2017-07-14,9.818417036034491
2017-07-15,11.579099603150702
2017-07-16,13.284201945319689
2017-07-17,15.494393131188607
